-28.180843, -25.789848
17.766352, -14.341822
23.730242, -20.040083
13.863501, 19.01506
15.705606, 27.60392
18.107706, 25.69433
13.863501, 19.01506
6.5214777, 17.253912
15.705606, 27.60392
-29.981012, -27.030405
-28.180843, -25.789848
23.730242, -20.040083
-28.180843, -25.789848
-29.981012, -27.030405
-9.579917, 27.820576
6.5214777, 17.253912
-3.0607839, 23.70466
15.705606, 27.60392
-2.652694, -6.449708
-3.0607839, 23.70466
6.5214777, 17.253912
-28.180843, -25.789848
-9.579917, 27.820576
-2.652694, -6.449708
-9.579917, 27.820576
-3.0607839, 23.70466
-2.652694, -6.449708
-3.0607839, 23.70466
15.30051, 30.050112
15.705606, 27.60392
-28.180843, -25.789848
-2.652694, -6.449708
17.766352, -14.341822
-3.0607839, 23.70466
-9.579917, 27.820576
15.30051, 30.050112
17.766352, -14.341822
15.789335, -11.170413
23.730242, -20.040083
-2.652694, -6.449708
15.789335, -11.170413
17.766352, -14.341822
-2.652694, -6.449708
6.5214777, 17.253912
15.789335, -11.170413
6.5214777, 17.253912
13.863501, 19.01506
15.789335, -11.170413
15.705606, 27.60392
15.30051, 30.050112
18.107706, 25.69433
15.789335, -11.170413
18.107706, 25.69433
23.730242, -20.040083
15.789335, -11.170413
13.863501, 19.01506
18.107706, 25.69433
