15.986083, -27.6669
14.928691, -26.367245
30.046486, -4.0249
6.7893915, 3.5242248
2.339997, 11.636952
16.41231, 4.357133
14.928691, -26.367245
16.41231, 4.357133
30.046486, -4.0249
-17.809652, -2.359772
-20.706095, 4.788943
-16.203062, 2.4787154
-23.05847, -7.303381
-20.706095, 4.788943
-17.809652, -2.359772
-17.809652, -2.359772
-16.203062, 2.4787154
-11.804236, 0.9377711
-10.695935, -6.166161
-10.857407, 1.7777864
-2.898999, -1.5205181
-23.05847, -7.303381
-17.809652, -2.359772
-10.695935, -6.166161
-16.203062, 2.4787154
-20.706095, 4.788943
2.339997, 11.636952
-11.804236, 0.9377711
-16.203062, 2.4787154
-10.857407, 1.7777864
-11.804236, 0.9377711
-10.857407, 1.7777864
-10.695935, -6.166161
-17.809652, -2.359772
-11.804236, 0.9377711
-10.695935, -6.166161
14.874586, -27.680582
14.928691, -26.367245
15.986083, -27.6669
-10.857407, 1.7777864
-16.203062, 2.4787154
2.339997, 11.636952
-2.898999, -1.5205181
-10.857407, 1.7777864
1.8749517, 1.6624138
1.8749517, 1.6624138
-10.857407, 1.7777864
2.339997, 11.636952
16.41231, 4.357133
2.339997, 11.636952
34.09093, -2.160101
1.8749517, 1.6624138
2.339997, 11.636952
6.7893915, 3.5242248
15.986083, -27.6669
30.046486, -4.0249
34.09093, -2.160101
-23.05847, -7.303381
-10.695935, -6.166161
14.874586, -27.680582
30.046486, -4.0249
16.41231, 4.357133
34.09093, -2.160101
1.8749517, 1.6624138
6.7893915, 3.5242248
14.928691, -26.367245
-2.898999, -1.5205181
1.8749517, 1.6624138
14.928691, -26.367245
-10.695935, -6.166161
-2.898999, -1.5205181
14.928691, -26.367245
14.874586, -27.680582
-10.695935, -6.166161
14.928691, -26.367245
14.928691, -26.367245
6.7893915, 3.5242248
16.41231, 4.357133
